shipment_id,date,importer_id,exporter_id,origin_country,destination_country,hs_code,transport_mode,weight_kg,declared_value_usd,market_value_usd,under_valuation_pct,past_violations,doc_anomaly_score,network_risk_score,odd_route_flag,offhour_flag,risk_score,risk_label
SHP002476,2023-11-23,IMP9359,EXP6526,CHN,NGA,401110,Sea,278.15,14187.56,47291.86,0.699999957709424,0,0.09,0.279,0,0,38.42999809692408,0
SHP002477,2025-04-19,IMP7913,EXP6959,DEU,ZAF,870899,Sea,320.32,14156.57,47188.58,0.7000000847662718,0,0.153,0.33,0,0,40.39500381448224,0
SHP002478,2024-10-25,IMP3111,EXP5989,NLD,USA,940350,Sea,831.95,4095.55,13651.83,0.6999999267497471,0,0.164,0.095,0,0,35.85999670373862,0
SHP002479,2024-05-26,IMP6444,EXP1416,GBR,ZAF,271019,Air,540.83,8604.98,28683.27,0.7000000348635285,0,0.021,0.104,0,1,39.89500156885878,0
SHP002480,2023-09-21,IMP7103,EXP4761,GBR,NGA,100630,Sea,626.97,20620.22,56387.1,0.6343096204628363,0,0.215,0.15,0,0,34.76893292082764,0
SHP002481,2022-09-26,IMP2896,EXP6340,ZAF,GBR,271019,Land,573.55,4546.05,15153.49,0.6999998020258039,0,0.246,0.13,0,0,37.78999109116118,0
SHP002482,2023-11-28,IMP8872,EXP1553,GBR,ZAF,490199,Sea,1397.64,5042.84,16809.45,0.6999997025482689,0,0.38,0.21,0,1,47.39998661467211,0
SHP002483,2022-07-25,IMP5651,EXP5968,UAE,GBR,870899,Air,2416.62,26225.12,87417.08,0.7000000457576483,0,0.091,0.272,0,0,38.30500205909417,0
SHP002484,2024-03-01,IMP9038,EXP3360,BRA,NGA,870323,Sea,1552.78,15629.99,52099.97,0.700000019193869,1,0.054,0.711,0,0,54.530000863724105,0
SHP002485,2025-07-29,IMP8226,EXP5795,ZAF,GBR,850440,Sea,242.4,1266.53,4221.77,0.700000236867475,0,0.043,0.489,0,0,41.92501065903638,0
SHP002486,2024-11-21,IMP3747,EXP7042,CHN,GBR,070310,Sea,551.31,20483.72,68279.08,0.7000000585830974,0,0.18,0.63,0,1,52.800002636239384,0
SHP002487,2022-12-21,IMP9902,EXP2734,USA,NGA,870323,Sea,915.88,9100.03,30333.43,0.6999999670330721,0,0.408,0.133,0,0,40.27999851648825,0
SHP002488,2025-05-27,IMP3346,EXP1116,ZAF,USA,271019,Sea,1085.71,2265.59,5637.61,0.5981293491390856,1,0.048,0.452,0,0,44.67582071125885,0
SHP002489,2022-01-17,IMP2472,EXP9512,USA,GBR,100630,Sea,2143.19,17187.01,57290.03,0.6999999825449559,0,0.087,0.229,0,0,37.38499921452301,0
SHP002490,2025-02-06,IMP8588,EXP6652,DEU,NGA,852872,Sea,1443.86,9704.59,32348.62,0.6999998763471208,0,0.268,0.007,0,0,35.65999443562044,0
SHP002491,2022-06-28,IMP8471,EXP3899,CHN,NGA,852872,Sea,1237.66,3764.54,12548.47,0.7000000796909902,0,0.086,0.556,0,0,43.91000358609456,0
SHP002492,2023-06-18,IMP6950,EXP5352,NLD,USA,852872,Sea,379.92,18920.02,63066.72,0.6999999365751065,0,0.265,0.247,0,1,46.41499714587979,0
SHP002493,2022-03-08,IMP6331,EXP3333,UAE,GBR,401110,Air,2100.79,5192.61,17308.69,0.6999998266766578,0,0.107,0.093,0,0,34.9649922004496,0
SHP002494,2025-09-08,IMP4950,EXP2675,BRA,GBR,851712,Sea,490.2,19247.12,64157.07,0.7000000155867467,0,0.069,0.213,0,0,36.7950007014036,0
SHP002495,2022-09-05,IMP8680,EXP3876,BRA,GBR,420222,Air,138.46,1740.71,5802.35,0.6999991382801796,0,0.157,0.208,0,0,38.01496122260808,0
SHP002496,2023-03-21,IMP4049,EXP1479,ZAF,NGA,490199,Sea,192.14,4973.86,16579.54,0.7000001206306086,0,0.312,0.813,0,0,52.44000542837738,0
SHP002497,2025-03-06,IMP4507,EXP7749,CHN,NGA,401110,Sea,1261.94,18026.55,60088.49,0.6999999500736331,0,0.37,0.386,0,1,50.76999775331349,0
SHP002498,2025-09-08,IMP2234,EXP5967,GBR,ZAF,850440,Air,693.2,1650.24,5500.8,0.7,1,0.199,0.163,0,0,45.745,0
SHP002499,2022-12-08,IMP6326,EXP6958,BRA,NGA,401110,Sea,546.6,5340.9,17803.01,0.7000001685108305,0,0.4,0.296,0,0,43.420007582987374,0
SHP002500,2025-01-11,IMP4329,EXP6246,ZAF,USA,880220,Air,694.62,5586.48,18621.61,0.7000001611031486,0,0.441,0.248,0,0,43.075007249641686,0
SHP002501,2024-09-28,IMP8586,EXP9078,DEU,GBR,620342,Sea,4230.24,15920.26,53067.55,0.7000000942195372,0,0.359,0.179,0,0,40.46500423987917,0
SHP002502,2022-02-10,IMP6449,EXP5276,UAE,NGA,640399,Sea,410.49,4551.4,11643.31,0.6090974130208677,0,0.095,0.188,0,0,32.59438358593905,0
SHP002503,2022-08-27,IMP3956,EXP8320,IND,ZAF,940350,Air,1153.09,6098.04,20326.79,0.699999852411522,0,0.36,0.157,0,0,40.03999335851849,0
SHP002504,2022-12-24,IMP8211,EXP2144,IND,GBR,070310,Sea,723.19,8739.68,29132.27,0.7000000343261956,0,0.074,0.254,0,1,43.6900015446788,0
SHP002505,2025-05-05,IMP8676,EXP9634,NLD,NGA,610910,Sea,307.04,6914.46,23048.21,0.7000001301619518,0,0.226,0.263,0,1,46.15000585728783,0
SHP002506,2023-11-01,IMP3265,EXP9502,GBR,ZAF,490199,Sea,157.1,16376.67,54588.91,0.7000000549562173,0,0.301,0.13,0,0,38.615002473029776,0
SHP002507,2022-07-21,IMP3207,EXP6968,CHN,NGA,070310,Air,4517.06,2207.72,7359.07,0.7000001358867357,0,0.118,0.081,0,0,34.89000611490311,0
SHP002508,2022-03-19,IMP1728,EXP5346,NGA,GBR,870899,Sea,477.14,3907.72,13025.74,0.7000001535421404,0,0.092,0.216,0,0,37.20000690939632,0
SHP002509,2024-08-11,IMP9497,EXP9248,IND,USA,940350,Air,528.62,1731.49,5771.62,0.6999993069536803,0,0.21,0.026,0,0,35.16996881291561,0
SHP002510,2024-02-02,IMP9426,EXP6855,IND,GBR,730890,Sea,398.26,3885.47,12951.57,0.7000000772107166,0,0.256,0.396,0,0,43.26000347448225,0
SHP002511,2022-03-24,IMP4309,EXP1284,BRA,NGA,840733,Land,282.18,5723.46,19078.19,0.6999998427523785,0,0.021,0.486,0,0,41.53499292385703,0
SHP002512,2025-08-14,IMP2343,EXP6254,DEU,NGA,610910,Land,1321.9,1508.99,5029.98,0.7000007952317902,1,0.277,0.54,0,0,54.45503578543055,0
SHP002513,2022-11-30,IMP4441,EXP2533,USA,NGA,730890,Air,250.47,10455.81,34852.7,0.7,1,0.13,0.062,0,0,42.69,0
SHP002514,2025-04-16,IMP6705,EXP1393,CHN,NGA,880220,Sea,495.24,2827.58,9425.25,0.6999994695100926,0,0.331,0.064,0,0,37.74497612795417,0
SHP002515,2024-11-13,IMP4159,EXP1928,ZAF,NGA,852872,Sea,389.83,22076.68,48982.41,0.5492937158461579,0,0.04,0.07,0,0,26.718217213077107,0
SHP002516,2024-08-20,IMP2354,EXP4447,ZAF,GBR,070310,Sea,661.54,8141.04,27136.8,0.7,0,0.269,0.23,0,0,40.135,0
SHP002517,2022-08-24,IMP3378,EXP7517,IND,USA,271019,Sea,1857.51,1339.5,4465.01,0.7000006718909924,0,0.055,0.541,0,1,49.14503023509466,0
SHP002518,2022-11-19,IMP2934,EXP8542,CHN,NGA,401110,Sea,440.47,6549.13,21830.43,0.6999999541923819,0,0.089,0.377,0,0,40.37499793865719,0
SHP002519,2022-07-02,IMP2899,EXP2846,CHN,GBR,100630,Sea,1014.24,5880.37,19601.24,0.7000001020343611,0,0.045,0.431,0,0,40.795004591546245,0
SHP002520,2022-03-27,IMP2981,EXP1522,USA,GBR,401110,Land,1102.05,9062.8,30209.35,0.700000165511671,0,0.15,0.228,0,0,38.310007448025196,0
SHP002521,2023-05-25,IMP4243,EXP4507,NLD,GBR,870323,Air,597.56,704.66,2348.86,0.6999991485231134,0,0.21,0.076,0,0,36.16996168354011,0
SHP002522,2023-03-03,IMP9784,EXP1219,ZAF,NGA,850440,Sea,1137.77,3916.07,13053.57,0.7000000766073955,0,0.094,0.041,0,0,33.7300034473328,0
SHP002523,2022-08-01,IMP3451,EXP5621,IND,USA,640399,Air,720.06,28871.02,96236.72,0.6999999584358236,1,0.151,0.145,0,1,50.66499812961206,0
SHP002524,2025-02-17,IMP7468,EXP9598,USA,NGA,640399,Sea,1099.31,929.59,3098.63,0.699999677276732,0,0.18,0.112,0,0,36.43998547745294,0
SHP002525,2023-10-31,IMP3205,EXP3459,NLD,NGA,070310,Sea,238.5,2358.88,7862.92,0.6999994912831365,0,0.367,0.114,0,0,39.28497710774115,0
SHP002526,2025-04-26,IMP4172,EXP7008,UAE,GBR,401110,Sea,1386.99,6093.64,20312.13,0.699999950768334,0,0.116,0.177,0,0,36.77999778457503,0
SHP002527,2022-05-16,IMP1020,EXP4516,NLD,ZAF,840733,Air,2030.23,20817.1,69390.32,0.699999942355072,0,0.225,0.309,1,0,47.05499740597824,0
SHP002528,2025-04-09,IMP9135,EXP1279,NLD,USA,401110,Air,1085.09,15997.01,53323.36,0.6999999624929862,0,0.148,0.29,0,1,45.51999831218438,0
SHP002529,2023-07-19,IMP4125,EXP7944,ZAF,USA,851712,Sea,2715.26,1403.11,4677.02,0.6999991447545659,0,0.173,0.126,0,0,36.61496151395547,0
SHP002530,2024-03-04,IMP6028,EXP3135,BRA,ZAF,720839,Sea,3200.31,3271.94,10906.46,0.6999998166224422,1,0.144,0.01,0,1,47.8599917480099,0
SHP002531,2022-11-16,IMP1420,EXP3307,GBR,NGA,620342,Land,1423.14,1835.73,6119.1,0.7,0,0.207,0.392,0,1,48.44499999999999,0
SHP002532,2025-06-11,IMP3653,EXP8853,NGA,ZAF,850440,Sea,1372.51,4259.09,14196.98,0.7000002817500623,1,0.128,0.25,0,0,46.420012678752805,0
SHP002533,2025-05-11,IMP2007,EXP8259,IND,NGA,620342,Sea,248.25,7406.78,24689.25,0.6999997974827101,0,0.288,0.393,0,0,43.67999088672195,0
SHP002534,2025-04-24,IMP1366,EXP7755,GBR,USA,850440,Sea,280.4,39515.66,131718.85,0.699999962040361,1,0.155,0.869,0,0,59.20499829181624,0
SHP002535,2022-08-08,IMP6609,EXP6233,CHN,NGA,640399,Sea,2432.22,5367.87,17892.89,0.6999998323356372,0,0.061,0.727,0,0,46.95499245510368,0
SHP002536,2023-08-08,IMP1530,EXP5091,CHN,NGA,070310,Sea,1047.02,14299.77,47665.91,0.700000062938062,0,0.21,0.21,0,0,38.850002832212795,0
SHP002537,2024-04-10,IMP9132,EXP8396,GBR,NGA,940350,Sea,712.69,5223.25,17410.82,0.6999997702578051,0,0.025,0.032,0,0,32.51498966160123,0
SHP002538,2024-06-25,IMP6702,EXP7094,DEU,GBR,940350,Sea,2817.47,14000.41,32144.95,0.5644600473791374,0,0.158,0.089,0,0,29.550702132061183,0
SHP002539,2022-08-06,IMP3242,EXP5114,CHN,NGA,610910,Sea,440.31,6942.11,23140.37,0.7000000432145208,0,0.373,0.235,0,0,41.795001944653436,0
SHP002540,2022-05-02,IMP2941,EXP9424,NGA,GBR,300490,Sea,1273.92,7900.52,26335.06,0.6999999240556125,0,0.212,0.244,0,0,39.55999658250256,0
SHP002541,2024-04-24,IMP4765,EXP2644,ZAF,NGA,070310,Air,2596.86,2262.89,7542.96,0.6999997348521005,0,0.338,0.33,0,0,43.16998806834453,0
SHP002542,2024-05-17,IMP9458,EXP1698,DEU,GBR,271019,Sea,1474.75,4309.48,14364.94,0.7000001392278701,0,0.251,0.492,0,0,45.10500626525415,0
SHP002543,2024-01-21,IMP8336,EXP2759,BRA,GBR,300490,Air,2005.63,11461.15,38203.82,0.6999998952984283,0,0.237,0.199,0,0,39.03499528842927,0
SHP002544,2022-05-05,IMP8593,EXP2383,GBR,NGA,300490,Land,316.66,8025.55,26751.84,0.7000000747612127,0,0.091,0.686,0,0,46.585003364254575,0
SHP002545,2023-05-20,IMP1882,EXP8568,GBR,NGA,850440,Sea,596.67,15777.79,52592.62,0.6999999239437016,0,0.191,0.226,0,1,44.88499657746657,0
SHP002546,2023-08-13,IMP6916,EXP9694,NLD,USA,271019,Land,4246.75,21568.43,71894.76,0.6999999721815608,0,0.263,0.194,0,1,45.32499874817024,0
SHP002547,2024-03-31,IMP3866,EXP2871,IND,ZAF,640399,Sea,2254.36,7831.09,24645.76,0.6822540672310369,1,0.414,0.43,0,0,53.51143302539666,0
SHP002548,2023-01-08,IMP6716,EXP9711,NGA,USA,070310,Sea,940.3,2155.93,7186.42,0.6999994433946248,1,0.036,0.349,0,0,47.01997495275811,0
SHP002549,2024-05-29,IMP5157,EXP9129,NLD,ZAF,851712,Sea,1742.67,10347.93,34493.1,0.7,1,0.068,0.345,0,0,47.419999999999995,0
SHP002550,2023-02-12,IMP4282,EXP7595,USA,NGA,870899,Sea,460.7,9181.44,27165.99,0.6620244651492546,0,0.242,0.052,0,0,34.46110093171646,0
SHP002551,2024-03-17,IMP8156,EXP3439,IND,NGA,620342,Air,1353.77,8377.64,27925.48,0.7000001432383616,0,0.221,0.143,0,0,37.67500644572627,0
SHP002552,2022-10-11,IMP8782,EXP1310,USA,NGA,870323,Sea,1715.0,1799.69,5998.98,0.7000006667800193,0,0.126,0.44,0,0,42.190030005100866,0
SHP002553,2022-07-25,IMP6088,EXP6412,DEU,NGA,840733,Sea,842.22,1821.1,6070.35,0.7000008236757354,0,0.03,0.314,0,0,38.23003706540809,0
SHP002554,2022-04-14,IMP8322,EXP8956,NGA,GBR,271019,Air,2956.92,4893.76,12533.18,0.6095356485744241,0,0.199,0.212,0,0,34.654104185849086,0
SHP002555,2025-09-03,IMP5303,EXP4865,GBR,USA,620342,Sea,653.04,24866.57,82888.57,0.7000000120643897,0,0.259,0.131,0,0,38.005000542897534,0
SHP002556,2025-02-26,IMP5416,EXP1049,BRA,GBR,271019,Air,863.47,6328.89,21096.31,0.7000001422049638,0,0.04,0.432,0,0,40.74000639922337,0
SHP002557,2022-03-28,IMP5186,EXP9222,USA,NGA,720839,Air,1404.14,1130.92,3769.75,0.700001326347901,0,0.52,0.263,0,0,44.560059685655546,0
SHP002558,2024-03-19,IMP9670,EXP9074,DEU,NGA,940350,Air,872.71,6725.77,22419.24,0.7000000892090901,0,0.112,0.349,0,0,40.160004014409054,0
SHP002559,2024-06-18,IMP2970,EXP7792,USA,GBR,490199,Sea,132.95,7277.24,24257.45,0.6999997938777571,0,0.032,0.413,0,0,40.23999072449907,0
SHP002560,2024-02-22,IMP2631,EXP3432,BRA,GBR,640399,Sea,1355.29,3019.54,10065.15,0.7000004967635852,0,0.165,0.018,0,0,34.335022354361335,0
SHP002561,2025-03-15,IMP5360,EXP5067,DEU,NGA,100630,Sea,627.01,12181.08,40603.61,0.700000073885056,0,0.161,0.396,0,1,47.835003324827525,0
SHP002562,2023-03-08,IMP9444,EXP5736,CHN,NGA,720839,Sea,1143.07,4346.56,14488.52,0.6999997239193513,0,0.06,0.724,0,0,46.87998757637081,0
SHP002563,2022-01-31,IMP2097,EXP5327,USA,GBR,940350,Sea,556.75,23979.26,79930.85,0.6999999374459298,0,0.108,0.377,0,0,40.65999718506684,0
SHP002564,2024-08-14,IMP1835,EXP9447,UAE,NGA,401110,Sea,1563.15,15524.63,51748.78,0.7000000772965083,0,0.184,0.109,0,1,42.440003478342874,0
SHP002565,2024-04-21,IMP1899,EXP3594,BRA,GBR,420222,Sea,1501.2,20168.89,67229.63,0.6999999851256061,0,0.116,0.072,0,0,34.67999933065227,0
SHP002566,2025-01-22,IMP2371,EXP4853,NGA,USA,620342,Sea,2823.43,2319.41,7731.38,0.7000005173720604,0,0.121,0.093,0,0,35.17502328174272,0
SHP002567,2025-04-12,IMP8349,EXP3401,BRA,GBR,940350,Sea,276.83,15306.5,51021.66,0.6999999608009618,0,0.198,0.561,0,0,45.68999823604328,0
SHP002568,2025-01-05,IMP9251,EXP5747,GBR,ZAF,851712,Land,957.97,2916.26,9720.85,0.6999994856416877,0,0.016,0.214,0,0,36.019976853875946,0
SHP002569,2022-05-25,IMP9955,EXP7537,BRA,ZAF,070310,Air,516.33,6640.75,22135.84,0.7000000903512132,0,0.168,0.099,1,1,48.000004065804596,0
SHP002570,2022-09-04,IMP8393,EXP6833,DEU,ZAF,870899,Sea,2726.83,114896.2,382987.33,0.6999999973889476,0,0.167,0.094,0,0,35.88499988250265,0
SHP002571,2024-11-04,IMP7124,EXP8170,ZAF,GBR,880220,Land,435.36,4113.74,12915.7,0.6814930665778859,0,0.064,0.122,0,0,34.06718799600487,0
SHP002572,2022-02-22,IMP5251,EXP9848,BRA,ZAF,420222,Sea,349.61,7675.11,25583.69,0.6999998827377911,0,0.27,0.092,0,0,37.3899947232006,0
SHP002573,2022-07-11,IMP3946,EXP4095,IND,NGA,720839,Sea,3462.09,5548.91,18045.78,0.6925092736362739,0,0.148,0.179,0,0,36.962917313632325,0
SHP002574,2022-07-07,IMP2376,EXP3585,USA,GBR,640399,Sea,393.38,5199.11,17330.37,0.7000000577021726,0,0.094,0.154,0,0,35.99000259659776,0
SHP002575,2022-12-05,IMP7938,EXP9268,IND,GBR,880220,Sea,790.25,2589.37,8631.23,0.6999998841416577,0,0.414,0.448,0,0,46.669994786374595,0
SHP002576,2024-09-04,IMP1819,EXP5376,UAE,NGA,880220,Land,1115.53,18324.92,61083.05,0.6999999181442316,1,0.166,0.173,0,0,45.44999631649042,0
SHP002577,2023-06-14,IMP2448,EXP7938,NLD,NGA,610910,Air,772.66,4239.12,14130.4,0.7,0,0.051,0.531,1,0,48.88499999999999,0
SHP002578,2025-02-04,IMP5065,EXP3900,UAE,NGA,100630,Sea,134.72,9287.66,30958.88,0.7000001292036404,0,0.172,0.329,0,0,40.66000581416382,0
SHP002579,2024-02-12,IMP6800,EXP2753,BRA,GBR,870899,Sea,1244.52,1978.8,6596.0,0.7,0,0.308,0.439,0,0,44.9,0
SHP002580,2025-09-10,IMP7523,EXP3977,IND,USA,880220,Air,299.55,15664.8,50621.05,0.6905477069321952,0,0.152,0.213,0,0,37.61464681194878,0
SHP002581,2025-08-03,IMP5637,EXP7165,GBR,NGA,940350,Land,844.58,5755.4,19184.66,0.699999895750042,0,0.328,0.079,0,0,37.999995308751885,0
SHP002582,2024-05-29,IMP1419,EXP5352,ZAF,GBR,620342,Land,687.92,6113.27,20377.58,0.7000001962941624,0,0.229,0.147,0,0,37.87500883323731,0
SHP002583,2022-01-24,IMP3505,EXP6538,DEU,GBR,401110,Sea,685.84,40046.72,133489.07,0.70000000749125,0,0.291,0.645,0,0,48.76500033710625,0
SHP002584,2023-12-30,IMP4983,EXP7662,CHN,NGA,420222,Land,1146.13,11201.32,30715.42,0.635319328207135,0,0.079,0.312,0,0,36.01436976932107,0
SHP002585,2025-03-21,IMP4637,EXP5356,BRA,NGA,401110,Sea,3178.63,6521.79,21739.29,0.6999998620010129,0,0.266,0.353,0,0,42.54999379004558,0
SHP002586,2022-03-26,IMP8141,EXP3252,BRA,GBR,870323,Sea,233.44,3196.9,10656.35,0.700000469203808,0,0.119,0.296,0,0,39.20502111417136,0
SHP002587,2024-12-15,IMP8293,EXP2116,UAE,ZAF,852872,Sea,2858.7,2855.59,9518.63,0.6999998949428646,0,0.108,0.329,0,0,39.69999527242891,0
SHP002588,2023-03-16,IMP2850,EXP5067,USA,GBR,271019,Sea,393.14,3733.43,12444.77,0.7000000803550408,1,0.257,0.079,0,1,50.93500361597683,0
SHP002589,2022-08-10,IMP4811,EXP4495,CHN,GBR,490199,Air,484.88,2958.14,9860.48,0.7000004056597651,0,0.474,0.416,0,0,46.93001825468943,0
SHP002590,2023-05-25,IMP1717,EXP5169,UAE,GBR,070310,Sea,1070.23,9011.92,30039.74,0.7000000665784725,0,0.085,0.104,0,0,34.85500299603126,0
SHP002591,2022-02-14,IMP3712,EXP6903,BRA,NGA,300490,Sea,1796.76,4357.77,14525.89,0.6999997934722071,0,0.015,0.064,0,0,33.00499070624932,0
SHP002592,2023-06-21,IMP3040,EXP2595,DEU,ZAF,640399,Sea,254.31,14258.54,47528.46,0.6999999579199494,0,0.291,0.129,0,0,38.44499810639772,0
SHP002593,2023-07-15,IMP1462,EXP7822,NGA,GBR,490199,Sea,412.89,7791.79,25972.62,0.6999998459916635,0,0.183,0.302,0,0,40.28499306962486,0
SHP002594,2024-09-18,IMP2070,EXP9450,USA,GBR,852872,Air,959.01,1236.97,4123.24,0.7000004850554418,0,0.111,0.061,0,0,34.38502182749488,0
SHP002595,2025-01-24,IMP1685,EXP9957,DEU,NGA,940350,Sea,1454.95,4586.1,15286.99,0.699999803754696,0,0.299,0.435,0,0,44.68499116896132,0
SHP002596,2025-02-02,IMP3383,EXP2587,NGA,GBR,840733,Sea,259.29,6268.53,20895.1,0.7,0,0.045,0.284,0,0,37.855,0
SHP002597,2022-08-03,IMP4710,EXP6348,IND,NGA,620342,Sea,3001.5,9039.06,30130.2,0.7,0,0.436,0.132,0,0,40.68,0
SHP002598,2025-01-23,IMP7917,EXP9821,UAE,GBR,840733,Land,7099.33,1435.16,4783.86,0.6999995819275647,0,0.453,0.228,0,0,42.85498118674042,0
SHP002599,2025-06-20,IMP8214,EXP6105,ZAF,GBR,880220,Sea,1685.29,8224.75,27415.85,0.7000001823762532,0,0.208,0.494,0,1,50.5000082069314,0
SHP002600,2022-07-04,IMP6362,EXP6575,UAE,ZAF,880220,Sea,401.62,5893.4,19644.67,0.7000000509043929,0,0.218,0.165,0,1,44.07000229069768,0
SHP002601,2025-06-10,IMP3208,EXP3958,NLD,GBR,100630,Sea,335.46,1776.14,5920.47,0.7000001689055092,0,0.246,0.241,0,0,40.01000760074791,0
SHP002602,2024-02-21,IMP1728,EXP6755,IND,NGA,730890,Sea,1532.27,2821.93,9406.43,0.699999893689742,0,0.271,0.111,0,1,43.78499521603839,0
SHP002603,2022-05-07,IMP4720,EXP9811,IND,NGA,271019,Sea,1609.96,6066.22,20220.73,0.6999999505458012,0,0.255,0.199,0,0,39.30499777456106,0
SHP002604,2023-10-06,IMP5072,EXP7730,BRA,USA,840733,Sea,710.81,10697.52,31307.87,0.6583121112998105,0,0.361,0.233,0,0,39.69904500849147,0
SHP002605,2023-06-17,IMP6368,EXP7101,USA,ZAF,300490,Sea,859.71,1586.91,5289.69,0.6999994328590144,0,0.053,0.516,0,0,42.614974478655654,0
SHP002606,2022-02-20,IMP5933,EXP3226,UAE,GBR,852872,Sea,371.56,17202.74,57342.47,0.7000000174390814,0,0.429,0.233,0,0,42.59500078475867,0
SHP002607,2024-02-10,IMP7144,EXP5488,DEU,NGA,420222,Sea,873.92,905.85,3019.5,0.7,0,0.267,0.176,0,0,39.02499999999999,0
SHP002608,2024-10-15,IMP7724,EXP1819,BRA,USA,940350,Sea,597.64,6928.61,23095.36,0.699999913402519,0,0.289,0.102,0,0,37.874996103113354,0
SHP002609,2023-09-29,IMP6156,EXP7940,UAE,NGA,620342,Sea,3036.4,8971.63,29905.42,0.6999998662449817,0,0.312,0.425,0,0,44.679993981024175,0
SHP002610,2022-03-01,IMP8382,EXP6054,IND,ZAF,851712,Sea,698.87,10525.42,35084.72,0.6999998859902545,1,0.084,0.254,0,0,45.83999486956145,0
SHP002611,2025-05-31,IMP1473,EXP7965,ZAF,USA,490199,Air,364.75,3773.93,12579.77,0.7000000794927094,0,0.297,0.166,0,0,39.27500357717192,0
SHP002612,2024-02-20,IMP3143,EXP4019,NLD,NGA,620342,Air,1036.43,2225.86,7419.54,0.7000002695584902,0,0.195,0.409,1,0,48.60501213013205,0
SHP002613,2024-03-23,IMP6472,EXP6685,NLD,USA,640399,Sea,3250.5,4638.47,15461.56,0.6999998706469464,0,0.227,0.234,0,0,39.584994179112584,0
SHP002614,2024-05-21,IMP3625,EXP4059,GBR,NGA,070310,Sea,1980.03,8901.47,29671.57,0.7000000337022949,0,0.44,0.243,0,0,42.96000151660327,0
SHP002615,2024-07-14,IMP8015,EXP8837,CHN,NGA,640399,Sea,1407.41,3674.27,12247.58,0.7000003265951315,0,0.15,0.51,0,0,43.95001469678091,0
SHP002616,2023-10-10,IMP2103,EXP7392,IND,USA,640399,Sea,769.31,2808.29,9360.95,0.6999994658661781,0,0.228,0.706,0,0,49.039975963978016,0
SHP002617,2022-07-24,IMP2512,EXP7103,USA,NGA,420222,Sea,1580.4,3480.46,11601.54,0.7000001723909067,0,0.107,0.498,0,0,43.065007757590806,0
SHP002618,2024-11-24,IMP7361,EXP1982,BRA,ZAF,620342,Sea,1094.78,6345.1,21150.34,0.7000000945611276,0,0.189,0.357,0,0,41.47500425525074,0
SHP002619,2025-04-20,IMP9458,EXP7489,BRA,NGA,070310,Sea,2939.66,6787.39,22624.64,0.7000000883991966,0,0.175,0.214,0,1,44.405003977963844,0
SHP002620,2022-06-12,IMP3832,EXP6871,IND,GBR,870899,Sea,1420.84,4325.78,14419.27,0.7000000693516385,0,0.234,0.022,0,0,35.45000312082373,0
SHP002621,2024-04-16,IMP5310,EXP3688,NGA,GBR,620342,Sea,1069.58,8115.0,27050.0,0.7,0,0.198,0.24,0,0,39.269999999999996,0
SHP002622,2022-08-16,IMP3697,EXP1876,UAE,GBR,271019,Sea,533.65,5504.02,18346.74,0.7000001090111923,0,0.365,0.148,0,0,39.935004905503654,0
SHP002623,2024-09-07,IMP6605,EXP4735,DEU,NGA,610910,Air,342.93,2613.71,8712.38,0.700000459116797,0,0.053,0.197,0,0,36.23502066025586,0
SHP002624,2025-02-08,IMP6740,EXP3765,UAE,GBR,870899,Sea,754.45,10356.38,34521.25,0.6999998551616757,0,0.109,0.654,0,0,46.2149934822754,0
SHP002625,2022-09-19,IMP3021,EXP4810,DEU,GBR,870323,Sea,506.95,4254.78,14182.6,0.7,0,0.114,0.214,0,0,37.489999999999995,0
SHP002626,2023-07-04,IMP1772,EXP1515,DEU,GBR,730890,Air,1590.37,12768.22,42560.73,0.6999999765041625,0,0.278,0.124,0,0,38.149998942687304,0
SHP002627,2024-01-23,IMP5672,EXP8654,UAE,USA,620342,Sea,483.55,11386.85,37956.18,0.700000105384683,0,0.254,0.312,0,0,41.55000474231074,0
SHP002628,2022-06-07,IMP2825,EXP3292,CHN,NGA,490199,Air,771.59,1313.73,4379.11,0.7000006850707107,0,0.166,0.566,0,0,45.31003082818198,0
SHP002629,2025-01-05,IMP9048,EXP2390,USA,ZAF,851712,Sea,604.36,15954.84,53182.81,0.7000000564092044,0,0.028,0.307,0,0,38.060002538414196,0
SHP002630,2023-08-25,IMP3725,EXP9016,UAE,GBR,490199,Sea,203.58,3065.43,10218.11,0.7000002935963696,0,0.362,0.218,0,0,41.29001321183663,0
SHP002631,2022-12-14,IMP2192,EXP8778,ZAF,NGA,870899,Sea,550.97,1449.44,4831.47,0.7000002069763447,0,0.31,0.43,0,1,50.750009313935514,0
SHP002632,2022-05-18,IMP7341,EXP5045,NGA,GBR,870899,Sea,373.41,4967.77,16559.23,0.6999999396107186,0,0.633,0.612,0,0,53.23499728248234,0
SHP002633,2023-02-03,IMP1543,EXP7334,DEU,USA,720839,Air,672.81,2546.72,8489.06,0.6999997644026548,0,0.199,0.492,0,0,44.32498939811947,0
SHP002634,2024-10-27,IMP3372,EXP5370,ZAF,GBR,720839,Air,661.24,3670.88,12236.25,0.6999995913780774,0,0.103,0.38,0,0,40.64498161201349,0
SHP002635,2023-09-18,IMP1193,EXP1585,ZAF,GBR,720839,Air,755.86,8837.35,29457.84,0.7000000678936406,0,0.465,0.146,0,0,41.39500305521383,0
